id_no,level,area,system:time_start
L1_RET_120506,1,AfNE,1336262400000
L1_RET_120507,1,AfNE,1336348800000
L1_RET_120508,1,AfNE,1336435200000
L1_RET_120509,1,AfNE,1336521600000
L1_RET_120510,1,AfNE,1336608000000
L1_RET_120511,1,AfNE,1336694400000
L1_RET_120512,1,AfNE,1336780800000
L1_RET_120513,1,AfNE,1336867200000
L1_RET_120514,1,AfNE,1336953600000
L1_RET_120515,1,AfNE,1337040000000
L1_RET_120516,1,AfNE,1337126400000
L1_RET_120517,1,AfNE,1337212800000
L1_RET_120518,1,AfNE,1337299200000
L1_RET_120519,1,AfNE,1337385600000
L1_RET_120520,1,AfNE,1337472000000
L1_RET_120521,1,AfNE,1337558400000
L1_RET_120522,1,AfNE,1337644800000
L1_RET_120523,1,AfNE,1337731200000
L1_RET_120524,1,AfNE,1337817600000
L1_RET_120525,1,AfNE,1337904000000
L1_RET_120526,1,AfNE,1337990400000
L1_RET_120527,1,AfNE,1338076800000
L1_RET_120528,1,AfNE,1338163200000
L1_RET_120529,1,AfNE,1338249600000
L1_RET_120530,1,AfNE,1338336000000
L1_RET_120531,1,AfNE,1338422400000
L1_RET_120601,1,AfNE,1338508800000
L1_RET_120602,1,AfNE,1338595200000
L1_RET_120603,1,AfNE,1338681600000
L1_RET_120604,1,AfNE,1338768000000
L1_RET_120605,1,AfNE,1338854400000
L1_RET_120606,1,AfNE,1338940800000
L1_RET_120607,1,AfNE,1339027200000
L1_RET_120608,1,AfNE,1339113600000
L1_RET_120609,1,AfNE,1339200000000
L1_RET_120610,1,AfNE,1339286400000
L1_RET_120611,1,AfNE,1339372800000
L1_RET_120612,1,AfNE,1339459200000
L1_RET_120613,1,AfNE,1339545600000
L1_RET_120614,1,AfNE,1339632000000
L1_RET_120615,1,AfNE,1339718400000
L1_RET_120616,1,AfNE,1339804800000
L1_RET_120617,1,AfNE,1339891200000
L1_RET_120618,1,AfNE,1339977600000
L1_RET_120619,1,AfNE,1340064000000
L1_RET_120620,1,AfNE,1340150400000
L1_RET_120621,1,AfNE,1340236800000
L1_RET_120622,1,AfNE,1340323200000
L1_RET_120623,1,AfNE,1340409600000
L1_RET_120624,1,AfNE,1340496000000
L1_RET_120625,1,AfNE,1340582400000
L1_RET_120626,1,AfNE,1340668800000
L1_RET_120627,1,AfNE,1340755200000
L1_RET_120628,1,AfNE,1340841600000
L1_RET_120629,1,AfNE,1340928000000
L1_RET_120630,1,AfNE,1341014400000
L1_RET_120701,1,AfNE,1341100800000
L1_RET_120702,1,AfNE,1341187200000
L1_RET_120703,1,AfNE,1341273600000
L1_RET_120704,1,AfNE,1341360000000
L1_RET_120705,1,AfNE,1341446400000
L1_RET_120706,1,AfNE,1341532800000
L1_RET_120707,1,AfNE,1341619200000
L1_RET_120708,1,AfNE,1341705600000
L1_RET_120709,1,AfNE,1341792000000
L1_RET_120710,1,AfNE,1341878400000
L1_RET_120711,1,AfNE,1341964800000
L1_RET_120712,1,AfNE,1342051200000
L1_RET_120713,1,AfNE,1342137600000
L1_RET_120714,1,AfNE,1342224000000
L1_RET_120715,1,AfNE,1342310400000
L1_RET_120716,1,AfNE,1342396800000
L1_RET_120717,1,AfNE,1342483200000
L1_RET_120718,1,AfNE,1342569600000
L1_RET_120719,1,AfNE,1342656000000
L1_RET_120720,1,AfNE,1342742400000
L1_RET_120721,1,AfNE,1342828800000
L1_RET_120722,1,AfNE,1342915200000
L1_RET_120723,1,AfNE,1343001600000
L1_RET_120724,1,AfNE,1343088000000
L1_RET_120725,1,AfNE,1343174400000
L1_RET_120726,1,AfNE,1343260800000
L1_RET_120727,1,AfNE,1343347200000
L1_RET_120728,1,AfNE,1343433600000
L1_RET_120729,1,AfNE,1343520000000
L1_RET_120730,1,AfNE,1343606400000
L1_RET_120731,1,AfNE,1343692800000
L1_RET_120801,1,AfNE,1343779200000
L1_RET_120802,1,AfNE,1343865600000
L1_RET_120803,1,AfNE,1343952000000
L1_RET_120804,1,AfNE,1344038400000
L1_RET_120805,1,AfNE,1344124800000
L1_RET_120806,1,AfNE,1344211200000
L1_RET_120807,1,AfNE,1344297600000
L1_RET_120808,1,AfNE,1344384000000
L1_RET_120809,1,AfNE,1344470400000
L1_RET_120810,1,AfNE,1344556800000
L1_RET_120811,1,AfNE,1344643200000
L1_RET_120812,1,AfNE,1344729600000
L1_RET_120813,1,AfNE,1344816000000
L1_RET_120814,1,AfNE,1344902400000
L1_RET_120815,1,AfNE,1344988800000
L1_RET_120816,1,AfNE,1345075200000
L1_RET_120817,1,AfNE,1345161600000
L1_RET_120818,1,AfNE,1345248000000
L1_RET_120819,1,AfNE,1345334400000
L1_RET_120820,1,AfNE,1345420800000
L1_RET_120821,1,AfNE,1345507200000
L1_RET_120822,1,AfNE,1345593600000
L1_RET_120823,1,AfNE,1345680000000
L1_RET_120824,1,AfNE,1345766400000
L1_RET_120825,1,AfNE,1345852800000
L1_RET_120826,1,AfNE,1345939200000
L1_RET_120827,1,AfNE,1346025600000
L1_RET_120828,1,AfNE,1346112000000
L1_RET_120829,1,AfNE,1346198400000
L1_RET_120830,1,AfNE,1346284800000
L1_RET_120831,1,AfNE,1346371200000
L1_RET_120901,1,AfNE,1346457600000
L1_RET_120902,1,AfNE,1346544000000
L1_RET_120903,1,AfNE,1346630400000
L1_RET_120904,1,AfNE,1346716800000
L1_RET_120905,1,AfNE,1346803200000
L1_RET_120906,1,AfNE,1346889600000
L1_RET_120907,1,AfNE,1346976000000
L1_RET_120908,1,AfNE,1347062400000
L1_RET_120909,1,AfNE,1347148800000
L1_RET_120910,1,AfNE,1347235200000
L1_RET_120911,1,AfNE,1347321600000
L1_RET_120912,1,AfNE,1347408000000
L1_RET_120913,1,AfNE,1347494400000
L1_RET_120914,1,AfNE,1347580800000
L1_RET_120915,1,AfNE,1347667200000
L1_RET_120916,1,AfNE,1347753600000
L1_RET_120917,1,AfNE,1347840000000
L1_RET_120918,1,AfNE,1347926400000
L1_RET_120919,1,AfNE,1348012800000
L1_RET_120920,1,AfNE,1348099200000
L1_RET_120921,1,AfNE,1348185600000
L1_RET_120922,1,AfNE,1348272000000
L1_RET_120923,1,AfNE,1348358400000
L1_RET_120924,1,AfNE,1348444800000
L1_RET_120925,1,AfNE,1348531200000
L1_RET_120926,1,AfNE,1348617600000
L1_RET_120927,1,AfNE,1348704000000
L1_RET_120928,1,AfNE,1348790400000
L1_RET_120929,1,AfNE,1348876800000
L1_RET_120930,1,AfNE,1348963200000
L1_RET_121001,1,AfNE,1349049600000
L1_RET_121002,1,AfNE,1349136000000
L1_RET_121003,1,AfNE,1349222400000
L1_RET_121004,1,AfNE,1349308800000
L1_RET_121005,1,AfNE,1349395200000
L1_RET_121006,1,AfNE,1349481600000
L1_RET_121007,1,AfNE,1349568000000
L1_RET_121008,1,AfNE,1349654400000
L1_RET_121009,1,AfNE,1349740800000
L1_RET_121010,1,AfNE,1349827200000
L1_RET_121011,1,AfNE,1349913600000
L1_RET_121012,1,AfNE,1350000000000
L1_RET_121013,1,AfNE,1350086400000
L1_RET_121014,1,AfNE,1350172800000
L1_RET_121015,1,AfNE,1350259200000
L1_RET_121016,1,AfNE,1350345600000
L1_RET_121017,1,AfNE,1350432000000
L1_RET_121018,1,AfNE,1350518400000
L1_RET_121019,1,AfNE,1350604800000
L1_RET_121020,1,AfNE,1350691200000
L1_RET_121021,1,AfNE,1350777600000
L1_RET_121022,1,AfNE,1350864000000
L1_RET_121023,1,AfNE,1350950400000
L1_RET_121024,1,AfNE,1351036800000
L1_RET_121025,1,AfNE,1351123200000
L1_RET_121026,1,AfNE,1351209600000
L1_RET_121027,1,AfNE,1351296000000
L1_RET_121028,1,AfNE,1351382400000
L1_RET_121029,1,AfNE,1351468800000
L1_RET_121030,1,AfNE,1351555200000
L1_RET_121031,1,AfNE,1351641600000
L1_RET_121101,1,AfNE,1351728000000
L1_RET_121102,1,AfNE,1351814400000
L1_RET_121103,1,AfNE,1351900800000
L1_RET_121104,1,AfNE,1351987200000
L1_RET_121105,1,AfNE,1352073600000
L1_RET_121106,1,AfNE,1352160000000
L1_RET_121107,1,AfNE,1352246400000
L1_RET_121108,1,AfNE,1352332800000
L1_RET_121109,1,AfNE,1352419200000
L1_RET_121110,1,AfNE,1352505600000
L1_RET_121111,1,AfNE,1352592000000
L1_RET_121112,1,AfNE,1352678400000
L1_RET_121113,1,AfNE,1352764800000
L1_RET_121114,1,AfNE,1352851200000
L1_RET_121115,1,AfNE,1352937600000
L1_RET_121116,1,AfNE,1353024000000
L1_RET_121117,1,AfNE,1353110400000
L1_RET_121118,1,AfNE,1353196800000
L1_RET_121119,1,AfNE,1353283200000
L1_RET_121120,1,AfNE,1353369600000
L1_RET_121121,1,AfNE,1353456000000
L1_RET_121122,1,AfNE,1353542400000
L1_RET_121123,1,AfNE,1353628800000
L1_RET_121124,1,AfNE,1353715200000
L1_RET_121125,1,AfNE,1353801600000
L1_RET_121126,1,AfNE,1353888000000
L1_RET_121127,1,AfNE,1353974400000
L1_RET_121128,1,AfNE,1354060800000
L1_RET_121129,1,AfNE,1354147200000
L1_RET_121130,1,AfNE,1354233600000
L1_RET_121201,1,AfNE,1354320000000
L1_RET_121202,1,AfNE,1354406400000
L1_RET_121203,1,AfNE,1354492800000
L1_RET_121204,1,AfNE,1354579200000
L1_RET_121205,1,AfNE,1354665600000
L1_RET_121206,1,AfNE,1354752000000
L1_RET_121207,1,AfNE,1354838400000
L1_RET_121208,1,AfNE,1354924800000
L1_RET_121209,1,AfNE,1355011200000
L1_RET_121210,1,AfNE,1355097600000
L1_RET_121211,1,AfNE,1355184000000
L1_RET_121212,1,AfNE,1355270400000
L1_RET_121213,1,AfNE,1355356800000
L1_RET_121214,1,AfNE,1355443200000
L1_RET_121215,1,AfNE,1355529600000
L1_RET_121216,1,AfNE,1355616000000
L1_RET_121217,1,AfNE,1355702400000
L1_RET_121218,1,AfNE,1355788800000
L1_RET_121219,1,AfNE,1355875200000
L1_RET_121220,1,AfNE,1355961600000
L1_RET_121221,1,AfNE,1356048000000
L1_RET_121222,1,AfNE,1356134400000
L1_RET_121223,1,AfNE,1356220800000
L1_RET_121224,1,AfNE,1356307200000
L1_RET_121225,1,AfNE,1356393600000
L1_RET_121226,1,AfNE,1356480000000
L1_RET_121227,1,AfNE,1356566400000
L1_RET_121228,1,AfNE,1356652800000
L1_RET_121229,1,AfNE,1356739200000
L1_RET_121230,1,AfNE,1356825600000
L1_RET_121231,1,AfNE,1356912000000
L1_RET_130101,1,AfNE,1356998400000
L1_RET_130102,1,AfNE,1357084800000
L1_RET_130103,1,AfNE,1357171200000
L1_RET_130104,1,AfNE,1357257600000
L1_RET_130105,1,AfNE,1357344000000
L1_RET_130106,1,AfNE,1357430400000
L1_RET_130107,1,AfNE,1357516800000
L1_RET_130108,1,AfNE,1357603200000
L1_RET_130109,1,AfNE,1357689600000
L1_RET_130110,1,AfNE,1357776000000
L1_RET_130111,1,AfNE,1357862400000
L1_RET_130112,1,AfNE,1357948800000
L1_RET_130113,1,AfNE,1358035200000
L1_RET_130114,1,AfNE,1358121600000
L1_RET_130115,1,AfNE,1358208000000
L1_RET_130116,1,AfNE,1358294400000
L1_RET_130117,1,AfNE,1358380800000
L1_RET_130118,1,AfNE,1358467200000
L1_RET_130119,1,AfNE,1358553600000
L1_RET_130120,1,AfNE,1358640000000
L1_RET_130121,1,AfNE,1358726400000
L1_RET_130122,1,AfNE,1358812800000
L1_RET_130123,1,AfNE,1358899200000
L1_RET_130124,1,AfNE,1358985600000
L1_RET_130125,1,AfNE,1359072000000
L1_RET_130126,1,AfNE,1359158400000
L1_RET_130127,1,AfNE,1359244800000
L1_RET_130128,1,AfNE,1359331200000
L1_RET_130129,1,AfNE,1359417600000
L1_RET_130130,1,AfNE,1359504000000
L1_RET_130131,1,AfNE,1359590400000
L1_RET_130201,1,AfNE,1359676800000
L1_RET_130202,1,AfNE,1359763200000
L1_RET_130203,1,AfNE,1359849600000
L1_RET_130204,1,AfNE,1359936000000
L1_RET_130205,1,AfNE,1360022400000
L1_RET_130206,1,AfNE,1360108800000
L1_RET_130207,1,AfNE,1360195200000
L1_RET_130208,1,AfNE,1360281600000
L1_RET_130209,1,AfNE,1360368000000
L1_RET_130210,1,AfNE,1360454400000
L1_RET_130211,1,AfNE,1360540800000
L1_RET_130212,1,AfNE,1360627200000
L1_RET_130213,1,AfNE,1360713600000
L1_RET_130214,1,AfNE,1360800000000
L1_RET_130215,1,AfNE,1360886400000
L1_RET_130216,1,AfNE,1360972800000
L1_RET_130217,1,AfNE,1361059200000
L1_RET_130218,1,AfNE,1361145600000
L1_RET_130219,1,AfNE,1361232000000
L1_RET_130220,1,AfNE,1361318400000
L1_RET_130221,1,AfNE,1361404800000
L1_RET_130222,1,AfNE,1361491200000
L1_RET_130223,1,AfNE,1361577600000
L1_RET_130224,1,AfNE,1361664000000
L1_RET_130225,1,AfNE,1361750400000
L1_RET_130226,1,AfNE,1361836800000
L1_RET_130227,1,AfNE,1361923200000
L1_RET_130228,1,AfNE,1362009600000
L1_RET_130301,1,AfNE,1362096000000
L1_RET_130302,1,AfNE,1362182400000
L1_RET_130303,1,AfNE,1362268800000
L1_RET_130304,1,AfNE,1362355200000
L1_RET_130305,1,AfNE,1362441600000
L1_RET_130306,1,AfNE,1362528000000
L1_RET_130307,1,AfNE,1362614400000
L1_RET_130308,1,AfNE,1362700800000
L1_RET_130309,1,AfNE,1362787200000
L1_RET_130310,1,AfNE,1362873600000
L1_RET_130311,1,AfNE,1362960000000
L1_RET_130312,1,AfNE,1363046400000
L1_RET_130313,1,AfNE,1363132800000
L1_RET_130314,1,AfNE,1363219200000
L1_RET_130315,1,AfNE,1363305600000
L1_RET_130316,1,AfNE,1363392000000
L1_RET_130317,1,AfNE,1363478400000
L1_RET_130318,1,AfNE,1363564800000
L1_RET_130319,1,AfNE,1363651200000
L1_RET_130320,1,AfNE,1363737600000
L1_RET_130321,1,AfNE,1363824000000
L1_RET_130322,1,AfNE,1363910400000
L1_RET_130323,1,AfNE,1363996800000
L1_RET_130324,1,AfNE,1364083200000
L1_RET_130325,1,AfNE,1364169600000
L1_RET_130326,1,AfNE,1364256000000
L1_RET_130327,1,AfNE,1364342400000
L1_RET_130328,1,AfNE,1364428800000
L1_RET_130329,1,AfNE,1364515200000
L1_RET_130330,1,AfNE,1364601600000
L1_RET_130331,1,AfNE,1364688000000
L1_RET_130401,1,AfNE,1364774400000
L1_RET_130402,1,AfNE,1364860800000
L1_RET_130403,1,AfNE,1364947200000
L1_RET_130404,1,AfNE,1365033600000
L1_RET_130405,1,AfNE,1365120000000
L1_RET_130406,1,AfNE,1365206400000
L1_RET_130407,1,AfNE,1365292800000
L1_RET_130408,1,AfNE,1365379200000
L1_RET_130409,1,AfNE,1365465600000
L1_RET_130410,1,AfNE,1365552000000
L1_RET_130411,1,AfNE,1365638400000
L1_RET_130412,1,AfNE,1365724800000
L1_RET_130413,1,AfNE,1365811200000
L1_RET_130414,1,AfNE,1365897600000
L1_RET_130415,1,AfNE,1365984000000
L1_RET_130416,1,AfNE,1366070400000
L1_RET_130417,1,AfNE,1366156800000
L1_RET_130418,1,AfNE,1366243200000
L1_RET_130419,1,AfNE,1366329600000
L1_RET_130420,1,AfNE,1366416000000
L1_RET_130421,1,AfNE,1366502400000
L1_RET_130422,1,AfNE,1366588800000
L1_RET_130423,1,AfNE,1366675200000
L1_RET_130424,1,AfNE,1366761600000
L1_RET_130425,1,AfNE,1366848000000
L1_RET_130426,1,AfNE,1366934400000
L1_RET_130427,1,AfNE,1367020800000
L1_RET_130428,1,AfNE,1367107200000
L1_RET_130429,1,AfNE,1367193600000
L1_RET_130430,1,AfNE,1367280000000
L1_RET_130501,1,AfNE,1367366400000
L1_RET_130502,1,AfNE,1367452800000
L1_RET_130503,1,AfNE,1367539200000
L1_RET_130504,1,AfNE,1367625600000
L1_RET_130505,1,AfNE,1367712000000
L1_RET_130506,1,AfNE,1367798400000
L1_RET_130507,1,AfNE,1367884800000
L1_RET_130508,1,AfNE,1367971200000
L1_RET_130509,1,AfNE,1368057600000
L1_RET_130510,1,AfNE,1368144000000
L1_RET_130511,1,AfNE,1368230400000
L1_RET_130512,1,AfNE,1368316800000
L1_RET_130513,1,AfNE,1368403200000
L1_RET_130514,1,AfNE,1368489600000
L1_RET_130515,1,AfNE,1368576000000
L1_RET_130516,1,AfNE,1368662400000
L1_RET_130517,1,AfNE,1368748800000
L1_RET_130518,1,AfNE,1368835200000
L1_RET_130519,1,AfNE,1368921600000
L1_RET_130520,1,AfNE,1369008000000
L1_RET_130521,1,AfNE,1369094400000
L1_RET_130522,1,AfNE,1369180800000
L1_RET_130523,1,AfNE,1369267200000
L1_RET_130524,1,AfNE,1369353600000
L1_RET_130525,1,AfNE,1369440000000
L1_RET_130526,1,AfNE,1369526400000
L1_RET_130527,1,AfNE,1369612800000
L1_RET_130528,1,AfNE,1369699200000
L1_RET_130529,1,AfNE,1369785600000
L1_RET_130530,1,AfNE,1369872000000
L1_RET_130531,1,AfNE,1369958400000
L1_RET_130601,1,AfNE,1370044800000
L1_RET_130602,1,AfNE,1370131200000
L1_RET_130603,1,AfNE,1370217600000
L1_RET_130604,1,AfNE,1370304000000
L1_RET_130605,1,AfNE,1370390400000
L1_RET_130606,1,AfNE,1370476800000
L1_RET_130607,1,AfNE,1370563200000
L1_RET_130608,1,AfNE,1370649600000
L1_RET_130609,1,AfNE,1370736000000
L1_RET_130610,1,AfNE,1370822400000
L1_RET_130611,1,AfNE,1370908800000
L1_RET_130612,1,AfNE,1370995200000
L1_RET_130613,1,AfNE,1371081600000
L1_RET_130614,1,AfNE,1371168000000
L1_RET_130615,1,AfNE,1371254400000
L1_RET_130616,1,AfNE,1371340800000
L1_RET_130617,1,AfNE,1371427200000
L1_RET_130618,1,AfNE,1371513600000
L1_RET_130619,1,AfNE,1371600000000
L1_RET_130620,1,AfNE,1371686400000
L1_RET_130621,1,AfNE,1371772800000
L1_RET_130622,1,AfNE,1371859200000
L1_RET_130623,1,AfNE,1371945600000
L1_RET_130624,1,AfNE,1372032000000
L1_RET_130625,1,AfNE,1372118400000
L1_RET_130626,1,AfNE,1372204800000
L1_RET_130627,1,AfNE,1372291200000
L1_RET_130628,1,AfNE,1372377600000
L1_RET_130629,1,AfNE,1372464000000
L1_RET_130630,1,AfNE,1372550400000
L1_RET_130701,1,AfNE,1372636800000
L1_RET_130702,1,AfNE,1372723200000
L1_RET_130703,1,AfNE,1372809600000
L1_RET_130704,1,AfNE,1372896000000
L1_RET_130705,1,AfNE,1372982400000
L1_RET_130706,1,AfNE,1373068800000
L1_RET_130707,1,AfNE,1373155200000
L1_RET_130708,1,AfNE,1373241600000
L1_RET_130709,1,AfNE,1373328000000
L1_RET_130710,1,AfNE,1373414400000
L1_RET_130711,1,AfNE,1373500800000
L1_RET_130712,1,AfNE,1373587200000
L1_RET_130713,1,AfNE,1373673600000
L1_RET_130714,1,AfNE,1373760000000
L1_RET_130715,1,AfNE,1373846400000
L1_RET_130716,1,AfNE,1373932800000
L1_RET_130717,1,AfNE,1374019200000
L1_RET_130718,1,AfNE,1374105600000
L1_RET_130719,1,AfNE,1374192000000
L1_RET_130720,1,AfNE,1374278400000
L1_RET_130721,1,AfNE,1374364800000
L1_RET_130722,1,AfNE,1374451200000
L1_RET_130723,1,AfNE,1374537600000
L1_RET_130724,1,AfNE,1374624000000
L1_RET_130725,1,AfNE,1374710400000
L1_RET_130726,1,AfNE,1374796800000
L1_RET_130727,1,AfNE,1374883200000
L1_RET_130728,1,AfNE,1374969600000
L1_RET_130729,1,AfNE,1375056000000
L1_RET_130730,1,AfNE,1375142400000
L1_RET_130731,1,AfNE,1375228800000
L1_RET_130801,1,AfNE,1375315200000
L1_RET_130802,1,AfNE,1375401600000
L1_RET_130803,1,AfNE,1375488000000
L1_RET_130804,1,AfNE,1375574400000
L1_RET_130805,1,AfNE,1375660800000
L1_RET_130806,1,AfNE,1375747200000
L1_RET_130807,1,AfNE,1375833600000
L1_RET_130808,1,AfNE,1375920000000
L1_RET_130809,1,AfNE,1376006400000
L1_RET_130810,1,AfNE,1376092800000
L1_RET_130811,1,AfNE,1376179200000
L1_RET_130812,1,AfNE,1376265600000
L1_RET_130813,1,AfNE,1376352000000
L1_RET_130814,1,AfNE,1376438400000
L1_RET_130815,1,AfNE,1376524800000
L1_RET_130816,1,AfNE,1376611200000
L1_RET_130817,1,AfNE,1376697600000
L1_RET_130818,1,AfNE,1376784000000
L1_RET_130819,1,AfNE,1376870400000
L1_RET_130820,1,AfNE,1376956800000
L1_RET_130821,1,AfNE,1377043200000
L1_RET_130822,1,AfNE,1377129600000
L1_RET_130823,1,AfNE,1377216000000
L1_RET_130824,1,AfNE,1377302400000
L1_RET_130825,1,AfNE,1377388800000
L1_RET_130826,1,AfNE,1377475200000
L1_RET_130827,1,AfNE,1377561600000
L1_RET_130828,1,AfNE,1377648000000
L1_RET_130829,1,AfNE,1377734400000
L1_RET_130830,1,AfNE,1377820800000
L1_RET_130831,1,AfNE,1377907200000
L1_RET_130901,1,AfNE,1377993600000
L1_RET_130902,1,AfNE,1378080000000
L1_RET_130903,1,AfNE,1378166400000
L1_RET_130904,1,AfNE,1378252800000
L1_RET_130905,1,AfNE,1378339200000
L1_RET_130906,1,AfNE,1378425600000
L1_RET_130907,1,AfNE,1378512000000
L1_RET_130908,1,AfNE,1378598400000
L1_RET_130909,1,AfNE,1378684800000
L1_RET_130910,1,AfNE,1378771200000
L1_RET_130911,1,AfNE,1378857600000
L1_RET_130912,1,AfNE,1378944000000
L1_RET_130913,1,AfNE,1379030400000
L1_RET_130914,1,AfNE,1379116800000
L1_RET_130915,1,AfNE,1379203200000
L1_RET_130916,1,AfNE,1379289600000
L1_RET_130917,1,AfNE,1379376000000
L1_RET_130918,1,AfNE,1379462400000
L1_RET_130919,1,AfNE,1379548800000
L1_RET_130920,1,AfNE,1379635200000
L1_RET_130921,1,AfNE,1379721600000
L1_RET_130922,1,AfNE,1379808000000
L1_RET_130923,1,AfNE,1379894400000
L1_RET_130924,1,AfNE,1379980800000
L1_RET_130925,1,AfNE,1380067200000
L1_RET_130926,1,AfNE,1380153600000
L1_RET_130927,1,AfNE,1380240000000
L1_RET_130928,1,AfNE,1380326400000
L1_RET_130929,1,AfNE,1380412800000
L1_RET_130930,1,AfNE,1380499200000
L1_RET_131001,1,AfNE,1380585600000
L1_RET_131002,1,AfNE,1380672000000
L1_RET_131003,1,AfNE,1380758400000
L1_RET_131004,1,AfNE,1380844800000
L1_RET_131005,1,AfNE,1380931200000
L1_RET_131006,1,AfNE,1381017600000
L1_RET_131007,1,AfNE,1381104000000
L1_RET_131008,1,AfNE,1381190400000
L1_RET_131009,1,AfNE,1381276800000
L1_RET_131010,1,AfNE,1381363200000
L1_RET_131011,1,AfNE,1381449600000
L1_RET_131012,1,AfNE,1381536000000
L1_RET_131013,1,AfNE,1381622400000
L1_RET_131014,1,AfNE,1381708800000
L1_RET_131015,1,AfNE,1381795200000
L1_RET_131016,1,AfNE,1381881600000
L1_RET_131017,1,AfNE,1381968000000
L1_RET_131018,1,AfNE,1382054400000
L1_RET_131019,1,AfNE,1382140800000
L1_RET_131020,1,AfNE,1382227200000
L1_RET_131021,1,AfNE,1382313600000
L1_RET_131022,1,AfNE,1382400000000
L1_RET_131023,1,AfNE,1382486400000
L1_RET_131024,1,AfNE,1382572800000
L1_RET_131025,1,AfNE,1382659200000
L1_RET_131026,1,AfNE,1382745600000
L1_RET_131027,1,AfNE,1382832000000
L1_RET_131028,1,AfNE,1382918400000
L1_RET_131029,1,AfNE,1383004800000
L1_RET_131030,1,AfNE,1383091200000
L1_RET_131031,1,AfNE,1383177600000
L1_RET_131101,1,AfNE,1383264000000
L1_RET_131102,1,AfNE,1383350400000
L1_RET_131103,1,AfNE,1383436800000
L1_RET_131104,1,AfNE,1383523200000
L1_RET_131105,1,AfNE,1383609600000
L1_RET_131106,1,AfNE,1383696000000
L1_RET_131107,1,AfNE,1383782400000
L1_RET_131108,1,AfNE,1383868800000
L1_RET_131109,1,AfNE,1383955200000
L1_RET_131110,1,AfNE,1384041600000
L1_RET_131111,1,AfNE,1384128000000
L1_RET_131112,1,AfNE,1384214400000
L1_RET_131113,1,AfNE,1384300800000
L1_RET_131114,1,AfNE,1384387200000
L1_RET_131115,1,AfNE,1384473600000
L1_RET_131116,1,AfNE,1384560000000
L1_RET_131117,1,AfNE,1384646400000
L1_RET_131118,1,AfNE,1384732800000
L1_RET_131119,1,AfNE,1384819200000
L1_RET_131120,1,AfNE,1384905600000
L1_RET_131121,1,AfNE,1384992000000
L1_RET_131122,1,AfNE,1385078400000
L1_RET_131123,1,AfNE,1385164800000
